#image,n_patches,2nd_largest_patch,patch_50+_pix,n_features,mean_patch_size,largest_patch
outputs/tmp_0425_median.npy,31,3236,8,747,300.793103448,244364
outputs/tmp_0426_median.npy,41,4416,10,1156,185.820512821,249277
outputs/tmp_0427_median.npy,47,1636,12,691,137.222222222,247556
outputs/tmp_0428_median.npy,75,2760,9,2297,113.876712329,240946
outputs/tmp_0429_median.npy,75,2014,12,2447,102.534246575,234944
outputs/tmp_0430_median.npy,89,10443,9,3935,160.965517241,228823
outputs/tmp_0431_median.npy,102,7937,10,3414,111.19,223401
outputs/tmp_0432_median.npy,67,2274,13,1531,92.6,235064
outputs/tmp_0433_median.npy,66,4569,11,1007,162.4375,228888
outputs/tmp_0434_median.npy,102,8000,12,2992,123.38,221257
outputs/tmp_0435_median.npy,86,10170,10,1324,160.654761905,230989
outputs/tmp_0436_median.npy,78,6439,13,1375,168.986842105,227304
outputs/tmp_0437_median.npy,79,8471,14,1152,193.987012987,221214
outputs/tmp_0438_median.npy,84,19832,10,2076,265.670731707,213911
outputs/tmp_0439_median.npy,83,6130,10,2248,168.75308642,221471
outputs/tmp_0440_median.npy,70,7504,15,1149,164.5,229469
outputs/tmp_0441_median.npy,103,3449,12,2906,69.4752475248,225294
outputs/tmp_0442_median.npy,77,9895,15,1458,184.506666667,223720
outputs/tmp_0443_median.npy,105,4942,13,2566,75.2427184466,232844
outputs/tmp_0444_median.npy,97,882,15,3203,51.5052631579,219435
outputs/tmp_0445_median.npy,131,5078,14,5772,75.5271317829,204604
outputs/tmp_0446_median.npy,89,2391,12,2502,86.816091954,230418
outputs/tmp_0447_median.npy,87,1941,14,1466,77.0117647059,229993
outputs/tmp_0448_median.npy,83,1224,13,2281,47.5432098765,248687
outputs/tmp_0449_median.npy,81,1395,12,1904,49.8860759494,245402
outputs/tmp_0450_median.npy,86,2104,9,1902,58.2142857143,251520
outputs/tmp_0451_median.npy,103,4095,12,1600,59.3861386139,243706
outputs/tmp_0452_median.npy,85,4675,12,1831,125.313253012,223597
outputs/tmp_0453_median.npy,94,223,10,1994,15.3152173913,258765
outputs/tmp_0454_median.npy,109,1566,11,3097,44.9439252336,238622
outputs/tmp_0455_median.npy,115,1626,10,2908,37.2212389381,241843
outputs/tmp_0456_median.npy,111,3279,13,2448,56.2568807339,229423
outputs/tmp_0457_median.npy,105,3589,14,2355,72.1650485437,224251
outputs/tmp_0458_median.npy,97,2066,17,1549,86.5368421053,213368
outputs/tmp_0459_median.npy,98,3028,14,2275,101.666666667,213685
outputs/tmp_0460_median.npy,83,12012,18,1810,249.407407407,200158
outputs/tmp_0461_median.npy,85,3571,18,1835,161.638554217,201163
outputs/tmp_0462_median.npy,98,6738,18,1782,131.447916667,204151
outputs/tmp_0463_median.npy,98,7660,15,1904,147.760416667,198649
outputs/tmp_0464_median.npy,103,6703,19,2201,145.831683168,189345
outputs/tmp_0465_median.npy,107,14726,16,1908,200.638095238,194661
outputs/tmp_0466_median.npy,125,4794,13,2570,106.585365854,199669
outputs/tmp_0467_median.npy,101,4056,15,1598,111.505050505,202669
outputs/tmp_0468_median.npy,115,3793,12,3048,108.061946903,193375
outputs/tmp_0469_median.npy,105,8978,10,2480,210.553398058,183286
outputs/tmp_0470_median.npy,101,4665,19,2144,101.272727273,199154
outputs/tmp_0471_median.npy,110,7638,15,2266,109.351851852,211299
outputs/tmp_0472_median.npy,120,2224,14,2988,59.6525423729,213028
outputs/tmp_0473_median.npy,131,6248,15,4957,74.9689922481,203549
outputs/tmp_0474_median.npy,114,973,14,3262,35.6607142857,222542
outputs/tmp_0475_median.npy,102,6136,13,2003,102.8,218807
outputs/tmp_0476_median.npy,95,4538,12,1824,89.9032258065,233863
outputs/tmp_0477_median.npy,90,2371,18,1640,75.5568181818,230882
outputs/tmp_0478_median.npy,100,1874,14,2857,72.9387755102,220622
outputs/tmp_0479_median.npy,84,13128,16,1425,219.256097561,213856
outputs/tmp_0480_median.npy,94,1570,12,1620,51.847826087,240046
outputs/tmp_0481_median.npy,88,3943,15,1684,111.209302326,231964
outputs/tmp_0482_median.npy,76,1914,15,2123,86.8378378378,231694
outputs/tmp_0483_median.npy,72,2817,17,1207,133.3,228776
outputs/tmp_0484_median.npy,82,3254,15,1841,109.25,234982
outputs/tmp_0485_median.npy,93,913,12,2437,37.0769230769,242266
outputs/tmp_0486_median.npy,91,1061,8,2373,34.2471910112,250502
outputs/tmp_0487_median.npy,86,1315,7,2490,31.0119047619,253971
outputs/tmp_0488_median.npy,77,388,11,2725,18.5733333333,260192
outputs/tmp_0489_median.npy,64,933,9,1644,43.3870967742,262260
outputs/tmp_0490_median.npy,71,1957,9,1459,46.7826086957,256283
outputs/tmp_0491_median.npy,58,470,9,1126,34.3571428571,263386
outputs/tmp_0492_median.npy,64,1375,9,1831,48.8387096774,261203
outputs/tmp_0493_median.npy,43,927,5,1144,40.6341463415,272438
outputs/tmp_0494_median.npy,42,185,7,778,21.75,273403
outputs/tmp_0495_median.npy,36,1491,9,532,75.3235294118,270269
outputs/tmp_0496_median.npy,40,600,3,993,22.7631578947,275671
outputs/tmp_0497_median.npy,35,1431,5,844,67.303030303,273204
outputs/tmp_0498_median.npy,29,856,9,511,77.0,272221
outputs/tmp_0499_median.npy,32,345,4,835,24.9333333333,277016
outputs/tmp_0500_median.npy,25,681,5,486,58.5652173913,276440
outputs/tmp_0501_median.npy,27,121,5,576,15.88,278743
outputs/tmp_0502_median.npy,36,536,3,1718,20.2941176471,275412
outputs/tmp_0503_median.npy,40,854,5,863,34.2894736842,274631
outputs/tmp_0504_median.npy,37,1356,5,1294,50.9714285714,273449
outputs/tmp_0505_median.npy,39,423,8,1398,40.1891891892,270483
outputs/tmp_0506_median.npy,41,552,5,1011,31.4871794872,274944
outputs/tmp_0507_median.npy,60,1030,8,1473,41.9137931034,265016
outputs/tmp_0508_median.npy,42,822,5,1003,37.225,273100
outputs/tmp_0509_median.npy,35,740,8,1315,49.7575757576,271728
outputs/tmp_0510_median.npy,53,1445,3,2107,42.3725490196,268321
outputs/tmp_0511_median.npy,54,714,6,3821,30.0384615385,265812
outputs/tmp_0512_median.npy,25,1331,5,424,73.9565217391,276269
outputs/tmp_0513_median.npy,33,925,3,654,57.4838709677,274410
outputs/tmp_0514_median.npy,32,2630,7,757,144.866666667,267612
outputs/tmp_0515_median.npy,39,1185,4,1617,46.3243243243,272340
outputs/tmp_0516_median.npy,54,514,4,2707,19.7307692308,269466
outputs/tmp_0517_median.npy,31,304,4,264,27.2413793103,276657
outputs/tmp_0518_median.npy,37,806,6,685,46.3142857143,273327
outputs/tmp_0519_median.npy,30,501,5,339,39.5,275250
outputs/tmp_0520_median.npy,20,141,4,261,24.6111111111,279303
outputs/tmp_0521_median.npy,24,112,2,603,12.7727272727,279005
outputs/tmp_0522_median.npy,27,496,5,298,52.52,276380
outputs/tmp_0523_median.npy,17,190,2,414,15.6666666667,280362
outputs/tmp_0524_median.npy,25,111,2,1517,7.08695652174,277852
outputs/tmp_0525_median.npy,16,115,2,421,10.9285714286,280515
outputs/tmp_0526_median.npy,18,119,2,846,10.5625,279634
outputs/tmp_0527_median.npy,137,328,8,4406,11.7111111111,240479
outputs/tmp_0528_median.npy,25,230,2,1621,11.1304347826,277399
outputs/tmp_0529_median.npy,20,111,2,715,11.3333333333,279633
outputs/tmp_0530_median.npy,21,394,4,507,32.6842105263,278461
outputs/tmp_0531_median.npy,38,912,4,1513,43.6944444444,273421
outputs/tmp_0532_median.npy,32,2149,4,1595,81.3333333333,270397
outputs/tmp_0533_median.npy,32,1849,3,813,78.4,273942
outputs/tmp_0534_median.npy,29,454,5,563,43.1111111111,275830
outputs/tmp_0535_median.npy,51,1216,6,2665,38.9183673469,267862
outputs/tmp_0536_median.npy,32,3964,5,1297,157.533333333,267214
outputs/tmp_0537_median.npy,27,612,6,313,63.56,274202
outputs/tmp_0538_median.npy,27,5296,4,417,224.8,268467
outputs/tmp_0539_median.npy,28,1226,6,653,86.6538461538,273515
outputs/tmp_0540_median.npy,30,572,3,894,29.6428571429,277005
outputs/tmp_0541_median.npy,20,1572,4,376,117.444444444,275865
outputs/tmp_0542_median.npy,24,372,4,512,37.6818181818,277370
outputs/tmp_0543_median.npy,22,381,4,538,32.4,278702
outputs/tmp_0544_median.npy,22,61,3,421,10.2,279991
outputs/tmp_0545_median.npy,34,1379,2,651,49.28125,275965
outputs/tmp_0546_median.npy,27,483,3,621,30.16,277823
outputs/tmp_0547_median.npy,33,1714,3,752,63.4193548387,275162
outputs/tmp_0548_median.npy,23,59,2,339,8.47619047619,280162
outputs/tmp_0549_median.npy,25,1012,3,806,49.6956521739,277435
outputs/tmp_0550_median.npy,29,31,1,561,3.25925925926,280045
outputs/tmp_0551_median.npy,21,1519,3,1138,85.9473684211,275990
outputs/tmp_0552_median.npy,21,475,3,748,29.3684210526,278411
outputs/tmp_0553_median.npy,12,16,1,137,2.8,281320
outputs/tmp_0554_median.npy,27,29,1,1354,4.48,278411
outputs/tmp_0555_median.npy,18,171,3,149,17.9375,280529
outputs/tmp_0556_median.npy,24,163,2,480,12.9545454545,279694
outputs/tmp_0557_median.npy,19,337,3,334,27.4117647059,279782
outputs/tmp_0558_median.npy,26,90,3,887,9.0,279277
outputs/tmp_0559_median.npy,16,21,1,357,6.07142857143,280668
outputs/tmp_0560_median.npy,26,262,2,1017,13.6666666667,278502
outputs/tmp_0561_median.npy,24,267,2,935,14.9545454545,278833
outputs/tmp_0562_median.npy,18,14,1,497,3.4375,280562
outputs/tmp_0563_median.npy,21,31,1,866,3.47368421053,279738
outputs/tmp_0564_median.npy,12,52,2,165,7.2,281157
outputs/tmp_0565_median.npy,14,50,2,415,5.91666666667,280765
outputs/tmp_0566_median.npy,16,16,1,618,2.64285714286,280500
outputs/tmp_0567_median.npy,12,25,1,239,3.7,281099
outputs/tmp_0568_median.npy,19,18,1,851,3.0,279925
outputs/tmp_0569_median.npy,13,45,1,175,7.81818181818,281075
outputs/tmp_0570_median.npy,18,84,2,643,7.0625,280182
outputs/tmp_0571_median.npy,13,68,2,201,10.3636363636,280986
outputs/tmp_0572_median.npy,19,89,2,1122,7.35294117647,279181
outputs/tmp_0573_median.npy,22,72,3,1024,7.65,279074
outputs/tmp_0574_median.npy,48,25,1,3128,3.5,272332
outputs/tmp_0575_median.npy,138,1049,4,4562,11.8235294118,244674
outputs/tmp_0576_median.npy,98,1242,4,3215,21.0208333333,257039
outputs/tmp_0577_median.npy,43,1350,4,1925,51.8536585366,270256
outputs/tmp_0578_median.npy,18,1805,3,327,123.875,276637
outputs/tmp_0579_median.npy,25,16,1,759,4.13043478261,279501
outputs/tmp_0580_median.npy,39,32,1,2128,3.56756756757,275356
outputs/tmp_0581_median.npy,27,36,1,1165,3.8,278602
outputs/tmp_0582_median.npy,22,226,3,695,17.3,279235
outputs/tmp_0583_median.npy,31,1570,3,1369,58.6896551724,274426
outputs/tmp_0584_median.npy,25,74,2,1003,6.60869565217,278810
outputs/tmp_0585_median.npy,38,1475,3,1768,46.8611111111,273130
outputs/tmp_0586_median.npy,24,660,4,618,45.3636363636,277626
outputs/tmp_0587_median.npy,21,377,4,577,34.3157894737,278506
outputs/tmp_0588_median.npy,22,195,6,546,27.15,278513
outputs/tmp_0589_median.npy,25,99,3,1121,12.8695652174,278257
outputs/tmp_0590_median.npy,22,204,2,562,14.95,279650
outputs/tmp_0591_median.npy,46,64,3,2211,5.45454545455,273950
outputs/tmp_0592_median.npy,48,270,3,2543,10.0,272838
outputs/tmp_0593_median.npy,30,602,3,982,34.7857142857,276513
outputs/tmp_0594_median.npy,128,661,6,4667,15.4841269841,242776
outputs/tmp_0595_median.npy,33,584,5,1192,49.5483870968,273743
outputs/tmp_0596_median.npy,45,545,4,2877,24.6046511628,270369
outputs/tmp_0597_median.npy,45,253,4,1767,12.3953488372,275180
outputs/tmp_0598_median.npy,123,2186,5,5430,35.9256198347,238186
outputs/tmp_0599_median.npy,120,2104,9,5900,28.4576271186,238604
outputs/tmp_0600_median.npy,59,753,5,3180,23.2105263158,267265
outputs/tmp_0601_median.npy,57,442,4,2433,16.4363636364,269451
outputs/tmp_0602_median.npy,55,1043,6,1193,39.358490566,269063
outputs/tmp_0603_median.npy,53,2790,10,2345,100.176470588,256499
outputs/tmp_0604_median.npy,77,395,12,2627,29.3733333333,256223
outputs/tmp_0605_median.npy,83,2880,10,2596,54.1851851852,252167
outputs/tmp_0606_median.npy,86,15689,15,2178,229.404761905,212260
outputs/tmp_0607_median.npy,129,2193,17,7275,80.9133858268,186608
outputs/tmp_0608_median.npy,113,3033,12,2730,77.1891891892,213242
outputs/tmp_0609_median.npy,72,97519,12,3096,1592.15714286,97519
outputs/tmp_0610_median.npy,109,33071,17,5559,429.869158879,121669
outputs/tmp_0611_median.npy,119,5607,16,3507,173.034188034,165075
outputs/tmp_0612_median.npy,133,15849,19,5341,239.221374046,136681
outputs/tmp_0613_median.npy,93,12173,13,3263,483.406593407,92675
outputs/tmp_0614_median.npy,106,5953,19,2664,135.134615385,188298
outputs/tmp_0615_median.npy,116,21450,17,4000,447.605263158,86722
outputs/tmp_0616_median.npy,105,28862,13,3421,592.54368932,73554
outputs/tmp_0617_median.npy,111,14358,18,1950,211.642201835,169753
outputs/tmp_0618_median.npy,90,77491,17,3073,964.386363636,77491
outputs/tmp_0619_median.npy,127,1438,21,3068,63.416,182871
outputs/tmp_0620_median.npy,76,85308,10,1817,1212.97297297,85308
outputs/tmp_0621_median.npy,84,94963,12,2132,1224.01219512,94963
outputs/tmp_0622_median.npy,128,5419,20,2292,153.531746032,160901
outputs/tmp_0623_median.npy,86,85368,9,2686,1192.14285714,85368
outputs/tmp_0624_median.npy,83,90700,14,2599,1199.20987654,90700
outputs/tmp_0625_median.npy,93,8703,15,2985,251.978021978,155719
outputs/tmp_0626_median.npy,96,49680,15,2991,866.308510638,49680
outputs/tmp_0627_median.npy,101,37998,13,3019,608.939393939,105328
outputs/tmp_0628_median.npy,78,20706,16,1551,515.565789474,120307
outputs/tmp_0629_median.npy,92,30203,15,2205,462.822222222,124827
outputs/tmp_0630_median.npy,82,11668,12,1642,370.175,143632
outputs/tmp_0631_median.npy,97,51479,12,2563,687.442105263,101460
outputs/tmp_0632_median.npy,89,68137,11,2497,973.298850575,74741
outputs/tmp_0633_median.npy,88,35932,14,1545,570.988372093,131905
outputs/tmp_0634_median.npy,95,38318,16,1973,546.580645161,135347
outputs/tmp_0635_median.npy,91,20302,14,1959,431.696629213,146942
outputs/tmp_0636_median.npy,92,57059,15,3171,787.122222222,93232
outputs/tmp_0637_median.npy,88,14516,20,1702,340.662790698,152396
outputs/tmp_0638_median.npy,85,15404,12,1453,441.686746988,145999
outputs/tmp_0639_median.npy,100,5660,19,1754,157.969387755,184484
outputs/tmp_0640_median.npy,108,11316,21,2269,167.990566038,177337
outputs/tmp_0641_median.npy,111,4998,24,1744,136.018348624,172740
outputs/tmp_0642_median.npy,95,18622,17,1917,280.086021505,172780
outputs/tmp_0643_median.npy,96,14663,19,2186,322.627659574,164181
outputs/tmp_0644_median.npy,114,4785,18,4625,123.383928571,182856
outputs/tmp_0645_median.npy,123,4148,16,3235,76.9173553719,204736
outputs/tmp_0646_median.npy,103,18537,15,2161,258.376237624,185112
outputs/tmp_0647_median.npy,113,9320,16,2474,143.477477477,207744
outputs/tmp_0648_median.npy,125,5246,13,3232,83.325203252,209685
outputs/tmp_0649_median.npy,114,2834,15,2870,72.3035714286,213570
outputs/tmp_0650_median.npy,113,15683,14,3165,182.792792793,196207
outputs/tmp_0651_median.npy,115,656,16,3590,33.6460176991,226711
outputs/tmp_0652_median.npy,148,2104,16,6261,47.6712328767,205789
outputs/tmp_0653_median.npy,101,2380,12,3919,48.4545454545,238719
outputs/tmp_0654_median.npy,112,3052,12,3602,47.3545454545,239229
outputs/tmp_0655_median.npy,106,1277,14,3892,45.7211538462,232325
outputs/tmp_0656_median.npy,127,551,20,6558,29.92,214478
outputs/tmp_0657_median.npy,145,1263,12,5981,29.6853146853,214999
outputs/tmp_0658_median.npy,105,1490,11,2337,43.6893203883,235623
outputs/tmp_0659_median.npy,102,4451,11,2171,109.15,225185
outputs/tmp_0660_median.npy,116,1544,14,2518,48.4561403509,225713
outputs/tmp_0661_median.npy,113,832,15,2493,43.6306306306,226986
outputs/tmp_0662_median.npy,118,643,16,2176,32.2672413793,223569
outputs/tmp_0663_median.npy,109,2892,16,2526,83.308411215,217156
outputs/tmp_0664_median.npy,102,10825,12,1991,145.33,222726
outputs/tmp_0665_median.npy,93,4831,12,2431,80.7472527473,238172
outputs/tmp_0666_median.npy,92,4690,13,1968,115.366666667,231241
outputs/tmp_0667_median.npy,97,1756,13,2004,57.1578947368,236682
outputs/tmp_0668_median.npy,114,1283,11,3036,31.9553571429,242197
outputs/tmp_0669_median.npy,130,4621,11,5109,67.84375,216578
outputs/tmp_0670_median.npy,55,2527,6,2419,119.264150943,248154
outputs/tmp_0671_median.npy,64,7766,7,1460,148.983870968,252234
outputs/tmp_0672_median.npy,68,2768,6,3189,95.1212121212,249911
outputs/tmp_0673_median.npy,52,1622,10,1485,93.7,254647
outputs/tmp_0674_median.npy,60,1810,9,1807,94.4137931034,253329
outputs/tmp_0675_median.npy,91,4771,10,3729,73.191011236,242594
outputs/tmp_0676_median.npy,46,1576,7,1034,52.5681818182,269587
outputs/tmp_0677_median.npy,50,1543,5,991,58.25,267723
outputs/tmp_0678_median.npy,58,1262,5,2427,46.5892857143,265486
outputs/tmp_0679_median.npy,41,100,5,1931,12.0769230769,274144
outputs/tmp_0680_median.npy,25,68,2,676,7.60869565217,279437
outputs/tmp_0681_median.npy,65,543,2,2686,11.5396825397,269407
outputs/tmp_0682_median.npy,22,79,2,629,9.3,279580
outputs/tmp_0683_median.npy,20,72,3,510,10.8333333333,279894
outputs/tmp_0684_median.npy,23,46,1,761,9.0,279240
outputs/tmp_0685_median.npy,112,504,5,5092,13.6545454545,249909
outputs/tmp_0686_median.npy,35,18,1,1832,3.12121212121,276830
outputs/tmp_0687_median.npy,31,32,1,1328,3.41379310345,278428
outputs/tmp_0688_median.npy,43,79,2,2034,4.34146341463,275461
outputs/tmp_0689_median.npy,26,64,2,856,7.25,279162
outputs/tmp_0690_median.npy,27,495,3,699,26.4,278344
outputs/tmp_0691_median.npy,34,47,1,1326,6.15625,277550
outputs/tmp_0692_median.npy,41,1227,3,2356,39.2051282051,271414
outputs/tmp_0693_median.npy,109,176,5,3872,8.64485981308,254300
outputs/tmp_0694_median.npy,31,1365,6,945,100.586206897,270769
outputs/tmp_0695_median.npy,102,2486,5,3592,43.59,246360
outputs/tmp_0696_median.npy,34,1996,7,1154,143.21875,263132
outputs/tmp_0697_median.npy,41,1767,8,1010,112.333333333,263767
outputs/tmp_0698_median.npy,43,1352,10,1300,90.243902439,262157
outputs/tmp_0699_median.npy,47,1413,6,1057,92.3333333333,263491
outputs/tmp_0700_median.npy,45,1118,8,1876,77.5813953488,261087
outputs/tmp_0701_median.npy,37,1086,10,507,110.485714286,262327
outputs/tmp_0702_median.npy,53,1000,8,1080,48.3529411765,262354
outputs/tmp_0703_median.npy,52,1942,7,792,84.68,262602
outputs/tmp_0704_median.npy,52,2118,4,2244,77.18,260742
outputs/tmp_0705_median.npy,71,890,8,3175,35.2463768116,258191
outputs/tmp_0706_median.npy,54,1815,5,1099,68.8461538462,266169
outputs/tmp_0707_median.npy,33,2135,6,991,92.0322580645,271621
outputs/tmp_0708_median.npy,40,2191,4,486,75.4473684211,272752
outputs/tmp_0709_median.npy,32,161,4,548,16.7,278388
outputs/tmp_0710_median.npy,33,237,4,418,23.0,277508
outputs/tmp_0711_median.npy,40,585,4,764,31.0,275735
outputs/tmp_0712_median.npy,28,257,4,411,25.3076923077,277910
outputs/tmp_0713_median.npy,24,560,4,350,53.8636363636,277032
outputs/tmp_0714_median.npy,32,1317,7,896,99.6666666667,269324
outputs/tmp_0715_median.npy,69,8064,7,1988,131.985074627,251677
outputs/tmp_0716_median.npy,58,1764,10,1028,65.7678571429,260603
outputs/tmp_0717_median.npy,47,2198,6,864,84.8888888889,261428
outputs/tmp_0718_median.npy,36,9213,9,504,327.823529412,251385
outputs/tmp_0719_median.npy,43,1263,8,481,108.414634146,253902
outputs/tmp_0720_median.npy,53,1468,9,746,89.1568627451,257259
outputs/tmp_0721_median.npy,48,1543,11,893,101.695652174,256499
outputs/tmp_0722_median.npy,53,1754,8,1164,87.4705882353,254108
outputs/tmp_0723_median.npy,44,1431,12,890,109.976190476,251322
outputs/tmp_0724_median.npy,48,1276,13,598,110.347826087,252220
outputs/tmp_0725_median.npy,46,2991,12,694,148.704545455,246815
outputs/tmp_0726_median.npy,93,4694,13,4193,96.1648351648,224409
outputs/tmp_0727_median.npy,76,2847,15,2097,84.9864864865,235707
outputs/tmp_0728_median.npy,62,6164,12,960,161.6,236404
outputs/tmp_0729_median.npy,62,7845,14,1046,241.483333333,224868
outputs/tmp_0730_median.npy,76,14319,12,1962,254.689189189,216226
outputs/tmp_0731_median.npy,66,19792,16,1052,369.015625,208067
outputs/tmp_0732_median.npy,84,24298,12,3277,365.536585366,186095
outputs/tmp_0733_median.npy,69,9548,10,1833,305.23880597,205903
outputs/tmp_0734_median.npy,64,12285,15,1073,276.967741935,219273
outputs/tmp_0735_median.npy,104,6491,11,3355,125.519607843,219412
outputs/tmp_0736_median.npy,63,2682,11,883,116.573770492,244429
outputs/tmp_0737_median.npy,73,1512,13,1161,56.5352112676,253097
outputs/tmp_0738_median.npy,56,3088,8,972,98.5185185185,254991
outputs/tmp_0739_median.npy,70,1297,8,2769,33.9117647059,258217
outputs/tmp_0740_median.npy,45,1393,8,1239,77.7209302326,264618
outputs/tmp_0741_median.npy,48,1642,8,1448,56.4782608696,265492
outputs/tmp_0742_median.npy,47,667,6,745,44.0444444444,268635
outputs/tmp_0743_median.npy,91,1406,9,3990,33.7528089888,249003
outputs/tmp_0744_median.npy,43,818,8,829,53.1707317073,268861
outputs/tmp_0745_median.npy,96,477,6,3495,15.9255319149,255691
outputs/tmp_0746_median.npy,45,499,8,1163,45.5348837209,268699
outputs/tmp_0747_median.npy,37,687,7,973,73.4571428571,267921
outputs/tmp_0748_median.npy,120,39510,12,3264,420.644067797,134160
outputs/tmp_0749_median.npy,30,971,8,967,77.3214285714,271127
outputs/tmp_0750_median.npy,34,2734,7,1254,152.3125,263182
outputs/tmp_0751_median.npy,38,1606,8,1621,130.944444444,259989
outputs/tmp_0752_median.npy,76,477,8,2709,28.7972972973,259851
outputs/tmp_0753_median.npy,128,19166,13,3409,224.579365079,172681
outputs/tmp_0754_median.npy,51,2770,9,2599,111.428571429,254351
