image,n_patches,largest_patch,patch_50+_pix,n_features,mean_patch_size,std_patch_size,mean_displ_X,mean_displ_Y,std_displ_X,std_displ_Y
outputs/tmp_0234_median.npy,19,214.0,3,680,2.5485294117647057,10.072852167015393,0.39778611810537323,0.3772150695995054,1.2514327651674135,308.65082527741868
outputs/tmp_0235_median.npy,35,59.0,1,762,4.4580052493438318,6.2980599612549728,0.35558475689881736,0.99513797634691248,1.4943282564780616,305.59693860135712
outputs/tmp_0236_median.npy,19,114.0,3,863,2.2410196987253768,5.1783786953742403,0.31418259492505435,0.72214856553603557,1.1675832471025425,287.75296415429426
outputs/tmp_0237_median.npy,19,209.0,3,464,2.709051724137931,11.31406299763997,0.5833590455620693,0.28612568137406125,1.6375917640540578,286.00965920559418
outputs/tmp_0238_median.npy,16,286.0,5,394,3.4974619289340101,18.625653496655747,0.69720101781170485,1.3664122137404588,1.4213031875338789,310.13089551284139
outputs/tmp_0239_median.npy,18,395.0,5,387,4.0490956072351425,25.084975334932398,0.70509499136442144,1.3514680483592378,1.8400305432604263,272.82795120423157
outputs/tmp_0240_median.npy,19,433.0,4,379,4.683377308707124,29.335922006853693,0.72222222222222221,1.2526455026455012,1.7284013079335581,307.86848215466193
outputs/tmp_0241_median.npy,22,423.0,7,443,4.3363431151241532,24.974519063007946,0.61934389140271495,-0.36651583710407165,2.3002375299883755,285.72167876369417
outputs/tmp_0242_median.npy,24,232.0,3,844,2.9277251184834121,10.414888133096488,0.32413997627520758,0.58392645314353497,1.0790939555552126,294.91857399404734
outputs/tmp_0243_median.npy,18,252.0,3,517,2.7698259187620891,13.976881248957222,0.53100775193798455,-0.36531007751938027,1.3819199066133647,321.1170165136698
outputs/tmp_0244_median.npy,30,59.0,2,1012,3.2430830039525693,4.8781801810189247,0.2675568743818002,0.43916913946587582,1.6248769500932227,263.07568416590118
outputs/tmp_0245_median.npy,31,82.0,2,978,3.1206543967280163,5.3136551703235719,0.27789150460593653,0.80092118730808659,0.8857284129671702,285.67223843948506
outputs/tmp_0246_median.npy,21,323.0,3,640,2.7578125,13.858292922104214,0.42879499217527389,0.046948356807510756,1.2433602932479202,290.35920700625343
outputs/tmp_0247_median.npy,29,156.0,1,1035,3.114975845410628,6.1525940387135636,0.26305609284332687,0.45889748549322934,1.2776050674330901,259.19435832647599
outputs/tmp_0248_median.npy,19,260.0,1,905,2.2839779005524861,8.9345080390620346,0.30254424778761063,0.86006637168141564,1.1651905718882178,280.37403820195033
outputs/tmp_0249_median.npy,18,312.0,2,734,2.3828337874659402,11.784013538515458,0.373806275579809,-0.12960436562073732,1.1422076823251304,285.56737642372138
outputs/tmp_0250_median.npy,18,313.0,2,524,2.3377862595419847,13.894999638239701,0.52390057361376674,-0.24665391969407277,1.3159538712111072,290.30849514867464
outputs/tmp_0251_median.npy,20,177.0,2,741,2.2415654520917681,7.3519356548630359,0.36959459459459459,0.50270270270270179,1.651079554431528,305.7616400382127
outputs/tmp_0252_median.npy,18,187.0,2,656,2.2972560975609757,9.6356675965900269,0.41832061068702292,0.57251908396946616,1.278433272526923,338.8385493248673
outputs/tmp_0253_median.npy,21,147.0,3,488,2.4344262295081966,7.8238681734406539,0.5499477646889297,0.82189560142656515,1.4358010804938708,309.10883669724365
outputs/tmp_0254_median.npy,22,125.0,2,794,2.2015113350125946,5.8883138103763191,0.33918740196229202,0.47334912188970596,1.4025821569632899,287.89811351115173
outputs/tmp_0255_median.npy,24,66.0,2,985,2.7482233502538072,4.2421093535378764,0.27697708795269771,0.33063870411431412,1.0279722519728232,293.53141025169197
outputs/tmp_0256_median.npy,18,100.0,4,660,2.5121212121212122,6.8149682662618547,0.41443264205024444,0.50969482380711473,1.3134903391395401,320.23976356713001
outputs/tmp_0257_median.npy,20,133.0,5,456,2.7061403508771931,10.161267923092229,0.60109890109890107,0.8813186813186813,1.7819583612574146,304.74625088974813
outputs/tmp_0258_median.npy,18,179.0,5,471,2.7261146496815285,11.719262890471606,0.57313681207654821,0.53729941756804855,1.468260835493683,339.56326396564782
outputs/tmp_0259_median.npy,22,97.0,3,827,2.5574365175332527,5.8634215206790508,0.32552418731647009,0.35743908093349169,1.3065472112100471,281.43693344037194
outputs/tmp_0260_median.npy,19,142.0,4,602,2.6279069767441858,9.5486732795705453,0.45590682196339433,0.53577371048252875,1.4677351986738221,313.69412270312898
outputs/tmp_0261_median.npy,24,224.0,3,880,2.5909090909090908,8.5663670612517642,0.30536425320981631,0.46500690719973908,1.1840808329879571,269.99922668105751
outputs/tmp_0262_median.npy,20,238.0,3,415,2.8939759036144577,13.719156858753458,0.65446859903381638,0.71002415458937351,1.7090329606122256,298.15293971206557
outputs/tmp_0263_median.npy,22,210.0,4,872,2.198394495412844,8.2235590852051175,0.30852878464818762,0.33893718222076347,1.1118287373090701,273.37036065277272
outputs/tmp_0264_median.npy,21,131.0,4,390,3.0846153846153848,9.9987444971225088,0.70037739977027846,0.72236503856041268,1.8914534334911748,300.4751518446173
outputs/tmp_0265_median.npy,22,120.0,5,641,2.3478939157566301,7.8705814592498093,0.42539062500000002,0.55933593749999944,1.4986422741449938,284.16729115846397
outputs/tmp_0266_median.npy,18,102.0,3,685,2.1343065693430656,5.9336531005523119,0.39936647173489276,0.37221139267922815,1.0276749856581264,304.42682758364339
outputs/tmp_0267_median.npy,21,68.0,2,896,2.3850446428571428,3.9784800015844008,0.30614525139664805,0.31396648044692688,1.2676418777404168,281.98378397928707
outputs/tmp_0268_median.npy,27,42.0,0,1036,2.9613899613899615,4.0518425665168003,0.26231884057971017,0.73091787439613587,1.0299772260506075,274.45153138878072
outputs/tmp_0269_median.npy,30,41.0,0,1076,3.2760223048327139,4.4250282354196182,0.25302325581395346,0.72883720930232487,1.0088992197324029,281.19050015894618
outputs/tmp_0270_median.npy,22,68.0,3,1007,2.2571996027805361,4.0425228958333044,0.27236580516898606,0.625248508946322,1.097635199689422,292.735391476144
outputs/tmp_0271_median.npy,20,111.0,3,852,2.198356807511737,5.9419608470915675,0.32197414806110458,0.77438307873090506,1.2253505439490919,305.35594478472439
outputs/tmp_0272_median.npy,23,109.0,2,923,2.3976164680390033,5.1538701817892525,0.29718004338394793,0.82809110629067151,1.0758148367252276,273.75006180663127
outputs/tmp_0273_median.npy,24,45.0,0,1094,2.2915904936014626,3.1933406817654491,0.24885635864592864,0.17657822506861962,1.4940994988961345,309.38087193264107
outputs/tmp_0274_median.npy,19,80.0,4,876,2.1883561643835616,5.1202348637891157,0.31314285714285717,0.70971428571428652,1.0050590437110507,319.28683500038852
outputs/tmp_0275_median.npy,29,49.0,0,1070,3.1289719626168226,4.5484106158146087,0.25350795135640786,0.53367633302151585,1.2971579130188424,249.14062394793234
outputs/tmp_0276_median.npy,20,58.0,1,1012,2.0800395256916997,3.2804542727481918,0.26787389992137767,0.54051586395800089,0.87272785991309298,282.98775069468974
outputs/tmp_0277_median.npy,30,41.0,0,1080,3.0453703703703705,4.2442528518260074,0.20945319740500462,0.22752548656163052,1.2087356299762191,277.27595676865013
outputs/tmp_0278_median.npy,22,32.0,0,1038,2.6127167630057802,3.2813351027559419,0.26374156219864997,0.46817743490838842,1.2467986286379387,272.88028075351821
outputs/tmp_0279_median.npy,23,58.0,1,859,2.1187427240977881,3.6592155247097833,0.31934731934731936,0.60489510489510512,1.1751328364020279,300.33138675255918
outputs/tmp_0280_median.npy,20,81.0,2,679,2.0574374079528717,4.5360217466240824,0.40412979351032446,0.12389380530973418,1.0737568398471646,303.54150390908472
outputs/tmp_0281_median.npy,20,82.0,1,1009,2.1655104063429138,3.7125880423754571,0.26915166473093305,0.47120596205962084,1.1414461751768206,307.75034229561305
outputs/tmp_0282_median.npy,17,105.0,2,792,2.0391414141414139,5.0649551804534294,0.34313660256836781,-0.24841972187104952,0.93188331420264858,322.8988653038748
outputs/tmp_0283_median.npy,20,36.0,0,1099,2.2866242038216562,2.8033376337509774,0.24853268569115566,0.41433920259056983,1.284613977443823,274.87504086523739
outputs/tmp_0284_median.npy,21,72.0,2,728,2.1469780219780219,4.865396055794097,0.37689133425034388,1.0426409903713898,1.2143451854885228,311.5474469378504
outputs/tmp_0285_median.npy,23,62.0,1,754,1.9907161803713529,3.8012518901947314,0.36387782204515273,0.57901726427622691,1.1468882177200173,299.35955540562156
outputs/tmp_0286_median.npy,16,37.0,0,924,1.8474025974025974,2.4061347833176527,0.29685807150595883,0.34019501625135468,1.1053199757737469,296.8023380431253
outputs/tmp_0287_median.npy,16,28.0,0,943,1.7889713679745494,1.9030046294060241,0.29087048832271761,0.045647558386411886,1.0419679921704521,298.43910011959775
outputs/tmp_0288_median.npy,21,25.0,0,1046,2.1978967495219885,2.7579253731927436,0.25071770334928228,0.72057416267942631,1.1546466774607194,271.89948996541762
outputs/tmp_0289_median.npy,34,51.0,3,738,4.2886178861788622,6.2262583637135238,0.36770691994572591,0.50542740841248357,1.547491969248364,294.0774156826028
outputs/tmp_0290_median.npy,33,56.0,1,652,5.1380368098159508,6.4531792572539306,0.33026113671274959,0.61597542242703285,1.059148055340243,309.92970861449442
outputs/tmp_0291_median.npy,19,29.0,0,900,1.9299999999999999,2.4075321620097023,0.30200222469410454,0.84371523915461599,0.92117482225390002,317.14324547973587
outputs/tmp_0292_median.npy,34,53.0,1,812,4.5209359605911326,5.8867225662717981,0.26140567200986436,0.50678175092478295,1.1713861911509196,284.49852032139739
outputs/tmp_0293_median.npy,26,43.0,0,1136,2.5484154929577465,3.5099628258192719,0.23825427722569412,0.1169552299969274,1.2417740415585452,264.71129602677951
outputs/tmp_0294_median.npy,18,78.0,2,1013,2.0878578479763079,3.6404523128293143,0.26826416337285902,0.12458827404479919,1.3097127672443889,331.85536219537488
outputs/tmp_0295_median.npy,18,88.0,1,714,1.9425770308123249,4.0894490287705256,0.38429172510518933,0.93828892005610021,1.3182987443225271,292.17615463275541
outputs/tmp_0296_median.npy,23,33.0,0,928,2.4870689655172415,3.237017309840847,0.29557713052858686,0.40021574973031199,1.0270253926043069,275.13554465165873
outputs/tmp_0297_median.npy,21,22.0,0,1050,2.6609523809523807,3.0915089623675831,0.25929456625357483,0.74594852240228771,1.0177639044202431,284.75164719638383
outputs/tmp_0298_median.npy,24,35.0,0,1080,2.6379629629629631,3.4436527116752433,0.25187342777704225,0.095961869455845838,1.2302319341496177,277.7132130343636
outputs/tmp_0299_median.npy,26,74.0,1,905,2.5348066298342542,4.5350877105871366,0.30309734513274339,0.36946902654867242,1.0841427887259223,289.29643963901549
outputs/tmp_0300_median.npy,20,126.0,2,880,2.3795454545454544,6.2396488663390848,0.31171786120591582,0.22184300341296981,1.1615308311129955,275.14908583893117
outputs/tmp_0301_median.npy,18,178.0,2,698,2.2421203438395416,9.1809321571894689,0.39311334289813488,0.44548063127690141,1.264771168233872,299.52675516251833
outputs/tmp_0302_median.npy,32,46.0,0,1007,3.3445878848063555,4.8912125574338114,0.26292246520874751,0.28429423459244557,1.5300087865669714,261.99316791546505
outputs/tmp_0303_median.npy,23,252.0,2,917,2.6793893129770994,10.378955958131032,0.28570511173901875,0.33036218854353883,1.2693463575636832,295.64431101158578
outputs/tmp_0304_median.npy,23,344.0,2,762,3.1036745406824147,13.990848607767415,0.3600525624178712,0.41655716162943612,1.3364613682909652,290.23766194999786
outputs/tmp_0305_median.npy,22,397.0,3,404,3.608910891089109,21.950225416690934,0.67990074441687343,-0.18610421836228203,1.8212771318474235,315.24532435875284
outputs/tmp_0306_median.npy,19,391.0,3,392,3.6887755102040818,22.103076628827225,0.70076726342710993,-0.95780051150895196,2.0326440717293588,332.9431600840677
outputs/tmp_0307_median.npy,21,409.0,3,505,3.215841584158416,19.629109181570954,0.53932823129251695,1.0212585034013613,1.572077716756735,329.68612175822688
outputs/tmp_0308_median.npy,18,559.0,3,532,3.3646616541353382,25.130084703724116,0.51600753295668544,1.0094161958568744,1.3822254930598985,295.39403600615907
outputs/tmp_0309_median.npy,18,641.0,2,528,3.3844696969696968,28.521621007058716,0.51944971537001894,0.97722960151802596,1.7031088658215912,295.79920577009648
outputs/tmp_0310_median.npy,21,694.0,2,359,4.5682451253481897,37.513900042028581,0.76536312849162014,1.6033519553072613,1.6866576964790805,354.23803288362683
outputs/tmp_0311_median.npy,19,652.0,3,453,3.8675496688741724,31.452829286962682,0.60398230088495575,1.3196902654867271,1.5892356853426712,272.2967901723743
outputs/tmp_0312_median.npy,20,604.0,4,512,3.62109375,27.927797958373141,0.53620352250489234,1.1193737769080228,1.6970687533135838,289.71105230763908
outputs/tmp_0313_median.npy,19,612.0,4,495,3.9333333333333331,29.651266005983228,0.54943769680611787,0.50076473234367913,1.8746272453150883,278.63444461247212
outputs/tmp_0314_median.npy,23,526.0,3,881,3.062429057888763,19.184200792513213,0.31136363636363634,-0.4920454545454539,1.2332369224764743,289.08603109260173
outputs/tmp_0315_median.npy,17,620.0,3,357,5.0560224089635852,37.646776417841664,0.7696629213483146,1.3820224719101111,1.8352389898535506,285.65159899906683
outputs/tmp_0316_median.npy,18,528.0,4,602,3.5880398671096345,24.410315676784492,0.44940531213409751,0.37283539779379982,1.5317966761021837,298.40862600179651
outputs/tmp_0317_median.npy,24,317.0,2,958,3.2379958246346554,11.896989011890494,0.28536145150565217,0.21668091574047463,1.1409758877746166,261.67934557982937
outputs/tmp_0318_median.npy,20,378.0,3,821,2.8928136419001218,16.000935097541056,0.33373983739837398,0.7441056910569116,0.97759870538367,281.23992497946921
outputs/tmp_0319_median.npy,23,333.0,4,694,3.1109510086455332,17.761486390710608,0.39451659451659449,0.53232323232323253,1.2934138005273699,278.36356157228062
outputs/tmp_0320_median.npy,20,332.0,5,557,3.5152603231597848,21.345205789837404,0.49280575539568344,1.4334532374100717,1.5154595547661889,291.20753810905336
outputs/tmp_0321_median.npy,22,340.0,6,323,5.3343653250773997,29.177363492726023,0.84937888198757761,-0.54503105590062328,1.8020476507366945,282.35279567880593
outputs/tmp_0322_median.npy,24,309.0,6,366,4.8169398907103824,24.801106916767509,0.75068493150684934,-0.50684931506849251,1.8276538398924063,303.49571764679644
outputs/tmp_0323_median.npy,23,269.0,7,360,4.4416666666666664,22.152174147122551,0.76323119777158777,0.18384401114206256,1.6401326635525835,312.36464731245201
outputs/tmp_0324_median.npy,21,239.0,6,426,3.8333333333333335,18.261221816248284,0.63912793089263675,1.0066310160427816,1.4097103601907879,284.91416541842256
outputs/tmp_0325_median.npy,23,200.0,7,377,4.0928381962864719,17.836849071033768,0.7224340960792186,-0.14520607520407044,1.4961795174085866,254.53608939084106
outputs/tmp_0326_median.npy,22,158.0,6,308,4.3733766233766236,17.035682727763277,0.89250814332247552,1.3811074918566772,1.8346466224489482,308.31843402121956
outputs/tmp_0327_median.npy,24,132.0,5,458,3.072052401746725,11.03573218552428,0.59956236323851209,0.71991247264770175,1.3708683614872341,298.9285742122002
outputs/tmp_0328_median.npy,17,109.0,6,459,2.8671023965141611,10.283020381270683,0.59825327510917026,1.6899563318777289,1.2510908670912846,272.75860665620945
outputs/tmp_0329_median.npy,27,101.0,4,773,2.4708926261319535,5.9433064401267588,0.3549222797927461,0.63601036269429834,1.2464929871091053,257.01964408776678
outputs/tmp_0330_median.npy,25,85.0,2,513,2.5458089668615984,6.3293575531511168,0.533203125,0.48183593749999898,1.4890628018992367,330.82346956045507
outputs/tmp_0331_median.npy,21,107.0,1,733,2.1036834924965895,5.2300579550901727,0.37363387978142076,-0.2240437158469947,1.1017520797920539,266.62328193016759
outputs/tmp_0332_median.npy,19,111.0,1,939,2.1725239616613417,4.3017260223377285,0.2895640843402037,0.37733949301113556,0.9897809043271425,297.54627885835305
outputs/tmp_0333_median.npy,19,123.0,3,668,2.1002994011976046,6.2375960674588473,0.4071425825548764,0.13873832314611953,1.1532657920909144,292.55505381215488
outputs/tmp_0334_median.npy,18,98.0,2,709,2.0070521861777153,5.2053683826110744,0.38453389830508472,0.49943502824858826,1.3168174841097797,317.4460582717781
outputs/tmp_0335_median.npy,17,103.0,2,688,1.9781976744186047,4.9539555732151994,0.39883551673944689,0.45997088791848467,1.0902262993075085,306.59234343896651
outputs/tmp_0336_median.npy,17,130.0,1,580,1.9224137931034482,5.7759173955147363,0.4718480138169257,0.68290155440414624,1.396019534104789,295.24095708008366
outputs/tmp_0337_median.npy,20,89.0,1,863,2.1112398609501737,3.9752013691240213,0.31763341067285383,0.43921113689095237,0.78685691945184244,312.4442600092035
outputs/tmp_0338_median.npy,19,78.0,1,659,1.9438543247344462,3.9792562672041778,0.41576204950065132,0.70299609205384272,1.2107032699338363,299.0480601210038
outputs/tmp_0339_median.npy,18,54.0,1,618,2.0501618122977345,4.0099885366957926,0.44367909238249592,0.43760129659643471,1.451040263790248,295.81115186149896
outputs/tmp_0340_median.npy,17,93.0,2,668,1.8907185628742516,4.7004622105330691,0.4107946026986507,0.55622188905547332,1.3359444562369496,319.79147889047988
outputs/tmp_0341_median.npy,17,70.0,2,739,1.8768606224627875,3.9206946024855793,0.36807588075880759,0.27728997289972768,0.99273531128582837,271.22105838948892
outputs/tmp_0342_median.npy,13,78.0,1,715,1.7174825174825175,3.6368224562611919,0.38375350140056025,-0.37254901960784376,0.96188748552581871,293.30407160829697
outputs/tmp_0343_median.npy,19,97.0,1,616,1.9139610389610389,4.7094888904074983,0.44552845528455287,-0.32113821138211346,1.2105241975022099,335.07969339957049
outputs/tmp_0344_median.npy,17,103.0,1,550,1.9945454545454546,5.7380680366642949,0.49908925318761382,0.47267759562841466,1.0918617567086955,323.53577360379035
outputs/tmp_0345_median.npy,19,69.0,2,764,2.0091623036649215,3.7218288908853996,0.35910878112712974,0.14809960681520248,1.0224096561346734,301.01365078574912
outputs/tmp_0346_median.npy,23,45.0,0,981,2.3058103975535169,3.0938854696680322,0.27857142857142858,-0.2989795918367355,1.0788164069762241,266.88757522950851
outputs/tmp_0347_median.npy,15,58.0,1,853,1.76084407971864,3.0129093471573749,0.32159624413145538,0.095657276995305171,0.94272262464399836,298.98094098152478
outputs/tmp_0348_median.npy,16,71.0,3,619,1.9240710823909533,4.6023509025459353,0.44336569579288027,0.11650485436893296,1.1053309982422794,343.20417421521194
outputs/tmp_0349_median.npy,22,47.0,0,1084,2.5193726937269374,3.3847107358175275,0.24930747922437674,0.73314866112650001,0.81537743967610998,286.17239022372218
outputs/tmp_0350_median.npy,19,99.0,3,675,2.1096296296296297,5.9625854952991428,0.40603363006923832,-0.15529179030662704,1.1863747107752221,317.12411965162238
outputs/tmp_0351_median.npy,18,117.0,3,586,2.3378839590443685,8.1608299216700555,0.46666666666666667,-0.28717948717948621,1.2486146074664675,294.41278684957666
outputs/tmp_0352_median.npy,18,155.0,4,556,2.6672661870503598,11.359197794767695,0.4936936936936937,-0.60540540540540499,1.4719445518197172,311.13053482569956
outputs/tmp_0353_median.npy,19,162.0,4,589,2.640067911714771,11.057474052568779,0.45408163265306123,-0.063775510204082217,1.4322928420429093,314.33404714555655
outputs/tmp_0354_median.npy,18,99.0,4,644,2.3447204968944098,7.0375514571433238,0.4261275272161742,0.1881804043545891,1.2550021143651615,288.40711127005562
outputs/tmp_0355_median.npy,10,80.0,1,421,1.8052256532066508,4.4084857989271011,0.65000000000000002,-1.4928571428571444,1.2131850585553337,270.02666289450809
outputs/tmp_0356_median.npy,17,25.0,0,470,2.0148936170212766,2.4654617385851569,0.57995735607675902,1.6247334754797442,1.4731334026906653,247.12634159677884
outputs/tmp_0357_median.npy,17,64.0,2,466,2.0450643776824036,4.431658843272082,0.58924731182795698,-0.14408602150537733,1.3840813931613609,301.90712660063411
outputs/tmp_0358_median.npy,19,58.0,1,730,2.0547945205479454,3.254040316658005,0.37448559670781895,1.1179698216735254,0.9133759612536001,281.62781246700808
outputs/tmp_0359_median.npy,18,205.0,1,645,2.0573643410852713,8.2660112442768536,0.4254658385093168,-0.29968944099378847,1.1972741096827835,310.57475590823736
outputs/tmp_0360_median.npy,19,241.0,1,1030,2.563106796116505,7.9611555765986761,0.26530612244897961,0.008746355685132521,1.3931903933384195,272.63011137920682
outputs/tmp_0361_median.npy,14,361.0,1,671,2.1758569299552906,13.998895468578466,0.40895522388059702,-0.52835820895522356,1.1659060767220133,295.36562117095957
outputs/tmp_0362_median.npy,17,310.0,3,430,2.8558139534883722,15.734206586149147,0.63694638694638694,0.12296037296037322,1.8950425294824498,338.41787181359774
outputs/tmp_0363_median.npy,27,133.0,2,968,2.8223140495867769,5.9574453397201239,0.28205791106514994,0.01266804550155113,1.3798718445108782,252.13990343430726
outputs/tmp_0364_median.npy,26,40.0,0,1090,2.6128440366972479,3.4903037621132973,0.25114784205693297,0.31221303948576573,0.91483815201846475,274.34102178081827
outputs/tmp_0365_median.npy,22,121.0,2,708,2.2457627118644066,6.3740776765097724,0.38755304101838756,1.1272984441301288,0.98265491558523588,335.03480265543209
outputs/tmp_0366_median.npy,17,499.0,4,637,2.8367346938775508,20.200836997447173,0.42749825296995114,0.0050663871418569727,1.6394688642187563,342.64552854798757
outputs/tmp_0367_median.npy,15,1027.0,3,197,7.781725888324873,73.065217172558135,1.3979591836734695,-3.4872448979591861,4.6751574092406587,321.37402497597469
outputs/tmp_0368_median.npy,23,177.0,2,773,2.6054333764553688,8.9057634419287659,0.35338021218850235,-0.046786331112756686,1.4861880722004501,302.6635825812287
outputs/tmp_0369_median.npy,17,1211.0,4,108,26.527777777777779,161.36239742414935,2.2056074766355138,-0.52336448598130836,6.0393117471124462,317.55875940481434
outputs/tmp_0370_median.npy,13,1355.0,5,22,138.36363636363637,341.54921719804167,10.738095238095237,-4.5238095238095228,23.874848893391853,183.78356877496071
outputs/tmp_0371_median.npy,17,992.0,7,78,36.756410256410255,141.57657943150056,3.0324675324675323,7.8311688311688279,7.3983165139490303,238.89018017909305
outputs/tmp_0372_median.npy,21,1364.0,9,38,138.18421052631578,321.3771235482796,1.0917899031106577,4.9939373335599733,10.51244189641603,153.64866462288225
outputs/tmp_0373_median.npy,20,1808.0,6,33,108.0,346.06673029660311,7.3125,2.7812500000000027,30.149629617879064,224.95034616372897
outputs/tmp_0374_median.npy,17,1558.0,9,59,71.66101694915254,248.21707354443976,4.0,5.5203761755485887,17.420849715942239,349.57528249007521
outputs/tmp_0375_median.npy,19,1633.0,9,38,97.315789473684205,286.8075739717043,1.7647804054054055,1.0230196952271473,9.3316437277727022,381.24414367344468
outputs/tmp_0376_median.npy,27,1058.0,11,78,57.371794871794869,175.24159945295446,3.0220779220779219,2.3077922077922084,14.573634393965188,292.36413446135492
outputs/tmp_0377_median.npy,28,1029.0,13,53,87.113207547169807,180.87206574035511,0.97638022638022626,-5.6101871101871161,9.4448416603504199,266.19152392584112
